=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.03.10 17:10:49 =~=~=~=~=~=~=~=~=~=~=~=
26.1191539764 , 0.0390262716 , 5.9954447746 , 0.0049999999 , 4898.0312500000 , 10.3483333588
26.2540340424 , 0.0415695570 , 5.9943132401 , 0.0049999999 , 4908.0791015625 , 12.0232000351
26.2508945465 , 0.0342087522 , 5.9918289185 , 0.0049999999 , 4899.6914062500 , 10.2324304581
26.2703437805 , 0.0569146350 , 5.9787268639 , 0.0049999999 , 4893.8027343750 , 8.5998554230
26.2452507019 , 0.0576519854 , 5.9687662125 , 0.0049999999 , 4894.2319335938 , 11.2131528854
26.2634449005 , 0.0451921187 , 5.9772620201 , 0.0049999999 , 4905.1601562500 , 7.9217901230
26.2797546387 , 0.0465796366 , 5.9800238609 , 0.0049999999 , 4903.9487304688 , 7.7757048607
26.2245483398 , 0.0369412713 , 5.9659047127 , 0.0049999999 , 4896.6660156250 , 10.0388650894
26.2364673615 , 0.0312480610 , 5.9649186134 , 0.0049999999 , 4894.3681640625 , 9.0056304932
26.1800060272 , 0.0369748846 , 5.9668393135 , 0.0049999999 , 4897.4257812500 , 10.1606693268
26.3242950439 , 0.0448471867 , 5.9683237076 , 0.0049999999 , 4899.1694335938 , 8.2756547928
26.1630706787 , 0.0582895167 , 5.9753985405 , 0.0049999999 , 4910.1240234375 , 10.2742948532
26.2684612274 , 0.0316431224 , 5.9849400520 , 0.0049999999 , 4899.8334960938 , 10.2835721970
26.2251758575 , 0.0288071334 , 5.9896206856 , 0.0049999999 , 4908.4067382813 , 11.0027790070
26.2590522766 , 0.0349630527 , 5.9847979546 , 0.0049999999 , 4887.7348632813 , 10.0694150925
26.1699695587 , 0.0463523827 , 5.9888825417 , 0.0049999999 , 4905.4106445313 , 10.3675022125
26.2396030426 , 0.0306053571 , 5.9897503853 , 0.0049999999 , 4907.5019531250 , 10.7605648041
26.1643218994 , 0.0338528343 , 6.0043287277 , 0.0049999999 , 4890.8969726563 , 11.1394767761
26.3700904846 , 0.0618366748 , 5.9905867577 , 0.0049999999 , 4897.0415039063 , 7.8769063950
26.3023376465 , 0.0365949497 , 5.9926271439 , 0.0049999999 , 4897.3022460938 , 8.5100059509
26.2910461426 , 0.0328470729 , 5.9987363815 , 0.0049999999 , 4906.8017578125 , 8.8645915985
26.2885379791 , 0.0731814131 , 6.0059447289 , 0.0049999999 , 4905.3618164063 , 8.4785490036
26.1059799194 , 0.0437819138 , 6.0009546280 , 0.0049999999 , 4899.0874023438 , 11.1972942352
26.2214088440 , 0.0323516726 , 5.9989056587 , 0.0049999999 , 4891.7568359375 , 10.4863204956
26.2408580780 , 0.0565423518 , 6.0006022453 , 0.0049999999 , 4897.6010742188 , 8.6986284256
26.1561698914 , 0.0392959118 , 6.0048155785 , 0.0049999999 , 4888.4135742188 , 11.7688941956
26.1887874603 , 0.0565807857 , 6.0042123795 , 0.0049999999 , 4894.0727539063 , 11.4473924637
26.1417407990 , 0.0399620570 , 6.0028142929 , 0.0049999999 , 4891.5595703125 , 12.7551183701
26.2584247589 , 0.0346686803 , 6.0169410706 , 0.0049999999 , 4893.8232421875 , 11.7391958237
26.4146347046 , 0.0389466062 , 6.0179328918 , 0.0049999999 , 4895.7182617188 , 9.8140497208
29.0896205902 , 0.0358230025 , 6.0031971931 , 0.0049999999 , 4920.5541992188 , 8.7455501556
29.0250034332 , 0.0344259515 , 6.0005578995 , 0.0049999999 , 4918.1752929688 , 5.9382414818
29.0049304962 , 0.0333071537 , 6.0035543442 , 0.0049999999 , 4929.0488281250 , 4.5429859161
29.7727947235 , 0.0412846729 , 6.0078387260 , 0.0049999999 , 4913.8901367188 , 6.8022108078
30.3210887909 , 0.0321880616 , 6.0092525482 , 0.0049999999 , 4859.3339843750 , 12.5806474686
30.8267307281 , 0.0334002711 , 6.0196828842 , 0.0049999999 , 4736.0058593750 , 11.1166334152
31.1102886200 , 0.0399853662 , 6.0238194466 , 0.0049999999 , 4573.6816406250 , 9.9253501892
31.3875713348 , 0.0469184518 , 6.0258331299 , 0.0049999999 , 4386.5795898438 , 8.9320707321
32.6629600525 , 0.0301967245 , 6.0255699158 , 0.0049999999 , 4170.3427734375 , 10.1793127060
34.3429794312 , 0.0299281199 , 6.0244779587 , 0.0049999999 , 3926.7272949219 , 11.0513916016
36.2406883240 , 0.0385941416 , 6.0267920494 , 0.0049999999 , 3690.7702636719 , 9.6208591461
39.0687446594 , 0.0634724498 , 6.0246014595 , 0.0049999999 , 3432.6110839844 , 6.9500184059
41.3842658997 , 0.0465195887 , 6.0221414566 , 0.0049999999 , 3186.2502441406 , 6.1678209305
43.4676666260 , 0.0653528795 , 6.0149211884 , 0.0049999999 , 2957.4086914063 , 6.2874202728
45.8572158813 , 0.0422366075 , 6.0146503448 , 0.0049999999 , 2743.4797363281 , 6.4815759659
48.5522766113 , 0.0347849391 , 6.0118422508 , 0.0049999999 , 2521.6152343750 , 5.6041450500
50.7492256165 , 0.0331013836 , 6.0152974129 , 0.0049999999 , 2339.7861328125 , 3.5248377323
52.4518356323 , 0.0431387648 , 6.0096163750 , 0.0049999999 , 2159.8183593750 , 3.4786901474
54.3765220642 , 0.0374340080 , 6.0224523544 , 0.0049999999 , 1988.2736816406 , 2.8979325294
56.2102394104 , 0.0304833446 , 6.0271668434 , 0.0049999999 , 1830.1679687500 , 2.1188757420
58.0878753662 , 0.0254163686 , 6.0172462463 , 0.0049999999 , 1686.5310058594 , 2.8022291660
60.0251007080 , 0.0336596221 , 6.0161323547 , 0.0049999999 , 1557.1037597656 , 1.7924031019
61.9203033447 , 0.0412244499 , 6.0285606384 , 0.0049999999 , 1441.6557617188 , 2.4651815891
63.7797470093 , 0.0323804617 , 6.0385251045 , 0.0049999999 , 1326.9774169922 , 2.3329145908
65.7220077515 , 0.0282849055 , 6.0352830887 , 0.0049999999 , 1226.0697021484 , 1.7552044392
67.7614898682 , 0.0365609899 , 6.0263824463 , 0.0049999999 , 1132.0683593750 , 2.3082988262
69.7451477051 , 0.0415247045 , 6.0220351219 , 0.0049999999 , 1052.6368408203 , 1.0833020210
71.6466217041 , 0.0389306545 , 6.0220293999 , 0.0049999999 , 974.9812011719 , 1.0330412388
73.4765777588 , 0.0406784043 , 6.0248322487 , 0.0049999999 , 904.8311157227 , 1.1145237684
75.5154342651 , 0.0731559470 , 6.0179533958 , 0.0049999999 , 839.1000976563 , 2.7624015808
77.4564361572 , 0.0319167562 , 6.0181117058 , 0.0049999999 , 778.3048706055 , 0.7276944518
79.3616638184 , 0.0368318148 , 6.0193529129 , 0.0049999999 , 729.6965332031 , 0.9305081367
81.1207351685 , 0.0379612781 , 6.0196156502 , 0.0049999999 , 681.6353759766 , 1.1069267988
83.0686416626 , 0.0383519679 , 6.0338935852 , 0.0049999999 , 632.9089355469 , 0.9674600363
84.9431381226 , 0.3572437763 , 6.0248880386 , 0.0049999999 , 595.1723632813 , 0.7037956119
86.7097244263 , 0.0300730504 , 6.0234980583 , 0.0049999999 , 556.8468627930 , 0.7805779576
88.4700546265 , 0.0373010300 , 6.0285964012 , 0.0049999999 , 520.8007202148 , 1.0783969164
90.2510757446 , 0.0321494415 , 6.0253705978 , 0.0049999999 , 491.2481384277 , 1.0117800236
91.9724960327 , 0.0355270095 , 6.0156297684 , 0.0049999999 , 457.4993896484 , 1.4614140987
93.6656951904 , 0.0327618681 , 6.0163865089 , 0.0049999999 , 433.4381103516 , 0.8696965575
95.4987869263 , 0.0351048931 , 6.0053462982 , 0.0049999999 , 407.8342590332 , 0.8580347300
97.2885894775 , 0.0391216464 , 6.0116491318 , 0.0049999999 , 383.2290649414 , 2.1851129532
98.9654769897 , 0.0676138550 , 6.0142698288 , 0.0049999999 , 362.6045837402 , 0.3430332243
100.2647171021 , 0.0295731872 , 6.0257854462 , 0.0049999999 , 342.0498352051 , 0.9932378531
101.8223953247 , 0.0380919501 , 6.0224742889 , 0.0049999999 , 323.1940612793 , 0.5162179470
103.3719329834 , 0.0380919501 , 6.0246224403 , 0.0049999999 , 305.7244873047 , 0.7311964035
104.7608642578 , 0.0362196080 , 6.0237479210 , 0.0049999999 , 290.3120117188 , 0.5541093349
106.1993637085 , 0.0392484590 , 6.0278439522 , 0.0049999999 , 275.7899475098 , 1.4206743240
107.6911773682 , 0.0315251239 , 6.0301880836 , 0.0049999999 , 260.7115783691 , 0.7104049325
109.2137451172 , 0.0287207533 , 6.0158138275 , 0.0049999999 , 248.9627532959 , 0.6977704167
110.7664184570 , 0.0382221825 , 6.0189943314 , 0.0049999999 , 236.1836853027 , 0.6674219966
112.3002624512 , 0.0312082823 , 6.0043964386 , 0.0049999999 , 225.7924346924 , 0.5804742575
113.6007461548 , 0.0713332146 , 6.0140910149 , 0.0049999999 , 215.3780212402 , 1.5670605898
115.1063690186 , 0.0376985632 , 6.0093855858 , 0.0049999999 , 206.0844268799 , 0.6421892047
116.4495086670 , 0.0459012724 , 6.0060048103 , 0.0049999999 , 196.6676635742 , 1.0104310513
117.7211303711 , 0.0630502477 , 6.0047941208 , 0.0049999999 , 186.5821075439 , 0.4886817336
119.0429306030 , 0.0454661809 , 5.9972329140 , 0.0049999999 , 178.7578430176 , 0.6820345521
120.3339996338 , 0.0299073588 , 5.9910383224 , 0.0049999999 , 171.2495880127 , 0.2311538756
121.6934509277 , 0.0378301479 , 5.9926671982 , 0.0049999999 , 164.1270599365 , 0.3965941966
123.0786285400 , 0.0283726100 , 5.9942545891 , 0.0049999999 , 157.6154479980 , 0.5186418891
124.5647888184 , 0.0427627563 , 5.9944629669 , 0.0049999999 , 151.0688171387 , 0.9398756027
125.8150939941 , 0.0318388157 , 6.0051512718 , 0.0049999999 , 144.2830505371 , 1.7006467581
127.0434265137 , 0.0743351430 , 6.0208754539 , 0.0049999999 , 140.0110321045 , 0.8395949602
128.3947143555 , 0.0478102192 , 6.0244045258 , 0.0049999999 , 134.5300750732 , 0.5586228967
129.8187866211 , 0.0321494415 , 6.0195221901 , 0.0049999999 , 129.5239715576 , 0.8943542838
131.1587829590 , 0.0544207990 , 6.0181803703 , 0.0049999999 , 125.0929336548 , 0.8480952382
132.4743347168 , 0.0318388157 , 6.0211238861 , 0.0049999999 , 120.1794967651 , 1.2425875664
133.7227478027 , 0.0315251239 , 6.0215759277 , 0.0049999999 , 115.3520050049 , 0.3739930689
135.1392822266 , 0.0353868641 , 6.0144119263 , 0.0049999999 , 111.7728576660 , 1.2721202374
136.2942199707 , 0.0536853448 , 6.0174884796 , 0.0049999999 , 106.8702926636 , 0.4521935880
137.6216735840 , 0.0467593111 , 6.0234317780 , 0.0049999999 , 105.1014633179 , 0.6321080923
138.9654388428 , 0.0436824933 , 6.0162048340 , 0.0049999999 , 99.5449142456 , 1.1278057098
140.1812286377 , 0.0259962808 , 6.0097002983 , 0.0049999999 , 97.5342636108 , 1.4780924320
141.3255004883 , 0.0295731872 , 6.0005497932 , 0.0049999999 , 95.0006103516 , 0.8593476415
142.3474426270 , 0.0422953926 , 5.9954886436 , 0.0049999999 , 90.3503646851 , 0.3188242316
143.8775329590 , 0.0356666073 , 5.9942307472 , 0.0049999999 , 86.4191131592 , 0.4141607285
144.9565429687 , 0.0315251239 , 5.9860162735 , 0.0049999999 , 84.8528976440 , 0.2718725801
145.9163818359 , 0.0362196080 , 5.9789896011 , 0.0049999999 , 82.5177993774 , 1.3472584486
147.1597900391 , 0.0342450514 , 5.9751076698 , 0.0049999999 , 80.8472137451 , 0.4949206710
147.5807189941 , 0.0267499536 , 5.9700264931 , 0.0049999999 , 78.8101196289 , 0.7893944383
147.8793487549 , 0.0647609234 , 5.9825477600 , 0.0049999999 , 78.0621948242 , 0.5881795883
148.4314117432 , 0.0415844955 , 5.9882001877 , 0.0049999999 , 75.7468185425 , 1.1154843569
148.6515960693 , 0.0305647403 , 5.9859614372 , 0.0049999999 , 76.1232986450 , 1.3664391041
148.6930084229 , 0.0553263687 , 5.9916386604 , 0.0049999999 , 76.0543136597 , 0.9570778608
148.4564971924 , 0.0373010300 , 5.9940619469 , 0.0049999999 , 74.8945541382 , 0.4303512871
148.4251251221 , 0.0441351719 , 5.9951443672 , 0.0049999999 , 76.2756652832 , 0.4126522243
148.4489746094 , 0.0308881849 , 5.9881820679 , 0.0049999999 , 75.2830123901 , 1.5457721949
148.3937683105 , 0.0463322811 , 5.9893636703 , 0.0049999999 , 74.4653396606 , 0.5994379520
148.3053131104 , 0.0348206349 , 5.9818801880 , 0.0049999999 , 74.3692398071 , 0.2334453166
148.1835937500 , 0.0434543826 , 5.9734354019 , 0.0049999999 , 75.2107009888 , 1.7133445740
147.8874969482 , 0.0461172797 , 5.9664463997 , 0.0049999999 , 75.8544692993 , 0.5595925450
147.7212524414 , 0.0362196080 , 5.9745635986 , 0.0049999999 , 75.4802551270 , 1.0340378284
147.5393371582 , 0.0452470630 , 5.9739327431 , 0.0049999999 , 75.7429733276 , 0.8778054118
147.1397094727 , 0.0281969290 , 5.9750742912 , 0.0049999999 , 77.0746536255 , 0.3834658861
146.5374450684 , 0.0415844955 , 5.9720721245 , 0.0049999999 , 77.9593811035 , 1.4584602118
146.4452362061 , 0.0330638289 , 5.9870748520 , 0.0049999999 , 75.9290161133 , 0.3815027177
145.9565277100 , 0.0333630517 , 5.9921526909 , 0.0049999999 , 77.6120529175 , 0.7358394265
145.6679534912 , 0.0514159203 , 5.9768204689 , 0.0049999999 , 77.2891845703 , 0.4230012596
145.3461303711 , 0.0308881849 , 5.9697365761 , 0.0049999999 , 78.0315856934 , 0.2763049006
144.9716033936 , 0.0364929698 , 5.9709310532 , 0.0049999999 , 79.3261032104 , 0.4683750570
144.5487823486 , 0.0393748656 , 5.9704194069 , 0.0049999999 , 78.7085037231 , 1.2917102575
144.1504211426 , 0.0373010300 , 5.9658069611 , 0.0049999999 , 81.7705154419 , 1.1274021864
143.7708740234 , 0.0348206349 , 5.9612898827 , 0.0049999999 , 81.1563415527 , 0.4460509717
143.1912231445 , 0.0336596221 , 5.9595441818 , 0.0049999999 , 81.8453369141 , 0.6067789197
142.8179473877 , 0.0302378368 , 5.9618806839 , 0.0049999999 , 83.2505569458 , 0.2746156752
142.3988800049 , 0.0386102349 , 5.9615411758 , 0.0049999999 , 83.1440582275 , 0.5576171875
141.9120635986 , 0.0547848232 , 5.9627008438 , 0.0049999999 , 86.5634765625 , 0.3270926178
141.4854736328 , 0.0641441420 , 5.9597153664 , 0.0049999999 , 87.4236145020 , 0.6224334836
140.9064331055 , 0.0375665203 , 5.9559292793 , 0.0049999999 , 87.9254531860 , 0.6041503549
140.3267517090 , 0.0514159203 , 5.9538650513 , 0.0049999999 , 88.6054382324 , 0.3420516253
140.0714416504 , 0.0420597605 , 5.9682469368 , 0.0049999999 , 89.8291244507 , 0.5910009146
139.4723358154 , 0.0302378368 , 5.9665384293 , 0.0049999999 , 91.0672149658 , 2.2735843658
138.9597930908 , 0.0594814792 , 5.9623141289 , 0.0049999999 , 91.5368194580 , 0.7572180629
138.4999542236 , 0.0364929698 , 5.9569253922 , 0.0049999999 , 92.0546875000 , 0.5875381827
138.0338439941 , 0.0364929698 , 5.9564704895 , 0.0049999999 , 93.9884185791 , 0.4164883196
137.6643218994 , 0.0327618681 , 5.9427528381 , 0.0049999999 , 95.8838272095 , 0.3765012622
137.1304626465 , 0.0267499536 , 5.9551930428 , 0.0049999999 , 95.8815383911 , 0.5518118143
136.8374938965 , 0.0482241698 , 5.9575982094 , 0.0049999999 , 97.4325714111 , 0.3668447733
136.3851776123 , 0.0324570984 , 5.9617161751 , 0.0049999999 , 98.4048156738 , 0.5542117357
135.8381500244 , 0.0370336361 , 5.9615154266 , 0.0049999999 , 99.7743377686 , 0.3849232495
135.4378967285 , 0.0324570984 , 5.9599914551 , 0.0049999999 , 101.0472259521 , 0.4914519489
134.8939971924 , 0.0305647403 , 5.9697308540 , 0.0049999999 , 101.0108795166 , 1.4479308128
134.4586181641 , 0.0565698110 , 5.9678735733 , 0.0049999999 , 103.3737640381 , 0.3707109988
134.0778198242 , 0.0408612303 , 5.9703540802 , 0.0049999999 , 105.3269882202 , 1.6509099007
133.5157165527 , 0.0356666073 , 5.9727082253 , 0.0049999999 , 107.6599807739 , 0.4472945929
133.1480865479 , 0.0418228023 , 5.9723849297 , 0.0049999999 , 107.0038757324 , 0.5038545132
132.6449737549 , 0.0364929698 , 5.9684309959 , 0.0049999999 , 109.9738159180 , 0.3907135427
132.2089538574 , 0.0386102349 , 5.9668259621 , 0.0049999999 , 109.3427352905 , 0.2341227978
131.7673034668 , 0.0327618681 , 5.9639163017 , 0.0049999999 , 110.7882003784 , 0.3395524621
131.4304351807 , 0.0456842445 , 5.9632511139 , 0.0049999999 , 113.0170669556 , 0.5318183303
131.0508880615 , 0.0373010300 , 5.9655828476 , 0.0049999999 , 113.5187835693 , 0.4809463322
130.4674530029 , 0.0324570984 , 5.9597444534 , 0.0049999999 , 115.4575042725 , 0.6407197714
130.1287078857 , 0.0333630517 , 5.9658455849 , 0.0049999999 , 116.5930786133 , 0.4724912047
129.7071228027 , 0.0461172797 , 5.9546093941 , 0.0049999999 , 117.9020233154 , 0.4684503973
129.1086425781 , 0.0398764797 , 5.9444966316 , 0.0049999999 , 119.9201126099 , 0.3166351616
128.8576965332 , 0.0418228023 , 5.9410114288 , 0.0049999999 , 121.5178451538 , 0.5812601447
128.3432922363 , 0.0299073588 , 5.9387297630 , 0.0049999999 , 123.1157608032 , 0.5332274437
128.0785369873 , 0.0445832573 , 5.9353327751 , 0.0049999999 , 125.0789184570 , 0.5923408866
127.4116821289 , 0.0443597808 , 5.9306888580 , 0.0049999999 , 126.2731018066 , 0.5103102922
127.0233612061 , 0.0388667807 , 5.9410386086 , 0.0049999999 , 127.9766769409 , 0.5677343607
126.6588592529 , 0.0469713770 , 5.9496212006 , 0.0049999999 , 129.0386047363 , 0.6497228742
126.2178497314 , 0.0339535959 , 5.9508738518 , 0.0049999999 , 131.0040893555 , 0.6762684584
125.6814727783 , 0.0302378368 , 5.9477281570 , 0.0049999999 , 132.0978088379 , 0.3151296377
125.3583984375 , 0.0339535959 , 5.9501466751 , 0.0049999999 , 133.0137939453 , 0.5140470862
124.8878936768 , 0.0527516231 , 5.9460968971 , 0.0049999999 , 135.0933685303 , 0.4731415510
124.2987976074 , 0.0342450514 , 5.9480686188 , 0.0049999999 , 137.4057769775 , 0.4084487259
123.9380798340 , 0.0459012724 , 5.9472789764 , 0.0049999999 , 139.2207336426 , 0.7729990482
123.5566711426 , 0.0429945327 , 5.9625635147 , 0.0049999999 , 141.0459289551 , 0.2694817781
123.0184020996 , 0.0379612781 , 5.9732670784 , 0.0049999999 , 142.4773559570 , 0.2616349757
122.6946868896 , 0.0290647279 , 5.9615325928 , 0.0049999999 , 142.9365692139 , 0.2549473643
122.1576995850 , 0.0549659319 , 5.9540238380 , 0.0049999999 , 145.6612243652 , 0.4212909341
121.6583328247 , 0.0281969290 , 5.9582557678 , 0.0049999999 , 148.6958465576 , 0.4883174002
121.2424011230 , 0.0258044265 , 5.9511966705 , 0.0049999999 , 150.4880523682 , 0.3910899162
121.0441513062 , 0.0349630527 , 5.9612054825 , 0.0049999999 , 150.9496154785 , 1.2797050476
120.5015029907 , 0.0261867326 , 5.9498224258 , 0.0049999999 , 154.6043548584 , 0.2234937251
120.0266113281 , 0.0292351972 , 5.9472699165 , 0.0049999999 , 154.6298828125 , 0.5172297955
119.5479507446 , 0.0358056575 , 5.9508333206 , 0.0049999999 , 157.2193908691 , 0.4566951692
119.1790771484 , 0.0452470630 , 5.9465923309 , 0.0049999999 , 159.5084381104 , 0.4921475053
118.6307754517 , 0.0315251239 , 5.9416766167 , 0.0049999999 , 161.4623565674 , 0.4408479035
118.1822280884 , 0.0348206349 , 5.9473872185 , 0.0049999999 , 163.1757049561 , 0.2539928555
117.8340530396 , 0.0401249304 , 5.9444675446 , 0.0049999999 , 165.4881896973 , 0.8480290174
117.4952850342 , 0.0300730504 , 5.9456253052 , 0.0049999999 , 168.5657348633 , 0.4838308990
117.0360717773 , 0.0339535959 , 5.9427595139 , 0.0049999999 , 169.2659454346 , 1.2195318937
116.6420974731 , 0.0396264680 , 5.9483613968 , 0.0049999999 , 170.6385040283 , 0.3631712496
116.2136230469 , 0.0351048931 , 5.9472980499 , 0.0049999999 , 174.4708709717 , 0.5338086486
115.8529052734 , 0.0305647403 , 5.9553766251 , 0.0049999999 , 175.5866546631 , 0.9688692689
115.3560409546 , 0.0366288871 , 5.9576411247 , 0.0049999999 , 178.6653594971 , 0.4445695877
115.0003433228 , 0.0375665203 , 5.9549174309 , 0.0049999999 , 179.9135894775 , 1.3036640882
114.6753845215 , 0.0308881849 , 5.9583268166 , 0.0049999999 , 182.3092956543 , 0.4750777185
114.3115158081 , 0.0297407396 , 5.9502844810 , 0.0049999999 , 184.7828979492 , 0.3131242394
113.9250793457 , 0.0288932528 , 5.9649014473 , 0.0049999999 , 186.4438018799 , 0.8528316021
113.5079040527 , 0.0592303276 , 5.9610857964 , 0.0049999999 , 188.7407989502 , 0.5121410489
113.2343826294 , 0.0388667807 , 5.9629011154 , 0.0049999999 , 191.7751464844 , 0.6897429228
112.8178253174 , 0.0364929698 , 5.9644131660 , 0.0049999999 , 193.2252349854 , 0.4678029716
112.5574645996 , 0.0206724070 , 5.9612565041 , 0.0049999999 , 194.8929443359 , 0.4727862775
112.1534729004 , 0.0566575862 , 5.9584155083 , 0.0049999999 , 197.3022918701 , 0.4883384705
111.7118148804 , 0.0276631843 , 5.9558582306 , 0.0049999999 , 199.6721954346 , 0.7814722061
111.3950119019 , 0.0598147176 , 5.9567313194 , 0.0049999999 , 202.0077819824 , 0.5391291976
111.1754379272 , 0.0327618681 , 5.9529995918 , 0.0049999999 , 204.5237274170 , 0.8885127902
110.8504714966 , 0.0340996347 , 5.9724736214 , 0.0049999999 , 210.2264404297 , 0.6783159971
110.5800933838 , 0.0379612781 , 5.9694876671 , 0.0049999999 , 210.9522705078 , 0.5255944729
110.1139831543 , 0.0421777405 , 5.9689979553 , 0.0049999999 , 212.4101562500 , 0.6077395082
109.7789764404 , 0.0721643046 , 5.9646501541 , 0.0049999999 , 213.9920959473 , 0.4209115803
